reviewId,userName,content,score,at
4da4bfc3-3c2e-441a-89c2-2a969fe7dc1b,A Google user,"I don't know why this website stopped shipping to our state(Tripura),it was okay in the previous month but in this month idk what happened? All are suffering problems due to this. People like us prefer to shop from windows, so it's very saddening. Please do something!",1,01/12/2019 17:57
07d90a5c-78b0-4695-a5ac-3b80b22e9f42,Marion,Usually don't have any problems. Now I am missing 2 pieces to a 3 piece outfit. Am also still waiting on orders that should have already shipped and getting no info on them. I won't shop here anymore if my issues are not resolved.,2,07/12/2022 5:41
170c63e0-b454-42e0-b28e-c139ea4d9260,Ur Mother,"This is an app. You can put it on your phone. But you have to install it😔, and this is where the problem starts. Every time I install something it hurts my little wittle fingies whenever I try to download applications on my cellphone. They're just to ity bity:( and petite. I hope they will one day make it to where u don't have to download applications to have them. I BELIEVE EVERY PHONE SHOULD CUM WITH ALL THE APPLICATIONS THEY HAVE TO OFFER. if u agree like and follow🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪",1,12/11/2022 5:17
5709e420-d38f-4f1a-9bc4-1963f379fcda,Nkazimulo Mdakane,"My first order I had no problem. My second order I was missing an item, wrote to them. They didn't even respond regarding my item. They must return my money or send my item.",1,13/11/2022 15:25
61851459-4ea8-4787-b6f7-8aab670da0ca,arabella dean,"I've been waiting for over 2 weeks for my refund to come through, and it STILL HASN'T!!! There's no way to actually talk to customer service and they just ran me in circles with no real answer as to how I'm supposed to get help! I'll change my rating once my problem has been resolved.",1,07/12/2022 1:09
03b13bc1-60a6-4c2c-9166-0fb17a423f94,Deanna Adinolfi,Terrible !! Every time I try to download this app I keep getting when I go to open it I keep being told that there's a problem with the server and it won't open the app but yet every other fashion app it'll open there is a serious problem with this app I've tried it five times within a year and I cannot open this app I've had it,1,25/12/2022 21:00
ec8d1e7b-6b48-4896-91b0-6566cb5163f9,ell Augustine,I cant log in to shein because the app keep error.To log in I have to uninstalled and installed it back too many time. Please clarify the problem because I really love shopping with SHEIN.,2,25/01/2023 18:09
04864933-b471-4e14-9222-8366bccee52a,A Google user,"From India, This is my first purchase in Shein & I'm really very disappointed about the product quality. It looks like used & very old product. Worst than road side quality. Moreover in this app it shows Free shipping above 720 INR I've purchased above 1,682 INR even they charged me shipping charges, And I want my money back I was returned the product and product was collected by courier person. I hope shein will resolve my problem.",1,11/12/2019 10:46
866592e8-4928-4b98-afe3-7243784f2d93,Samira Hay,"You cannot ever chat to an agent if your problem is not common. It is extremely frustrating. There is no possibility of entering your order number either. Every issue is of a general nature. Definitely this company is all about selling, not customer friendly. I must have spent over $400 with this company, and that is saying something. This is the first time I tried to contact customer service. They must lose a lot of potential business if their customer relations website is soooo lousy.",1,15/01/2022 21:33
7573eda6-0fe5-4153-b214-b40317d05502,A Google user,"Had more than problem with trying to pay and could never get through to discuss it with a human. Or even anyone to answer customer service line. Very unhappy. Wanted to order lots of things, but could not.",1,17/11/2019 8:17
3643b961-2946-4b75-8fde-d0cd66021909,A Google user,"I liked shein always but right now, I'm not satisfied with the service because I ordered my 7 purchase of clothes 30 days ago and not delivered yet I don't know why and I track that orders so it's been stopped at a place since 10 days so what should be done now? It's a huge problem can focus better on few services. Kindly give me reason for this.",1,23/08/2019 19:47
fafc8c6a-7bed-480b-97b8-495231578b96,A Google user,"I have used this site two times now, the first time I did have any problems. This time around I've had multiple problems with shipping. I ordered clothing a month ago for a trip that I am taking this sunday. I have yet to recieve the clothing. I reached out to customer service and they told me to contact usps, which I did, even though i think it should be the company's responsibility. Regardless, I reached out to usps and they have yet to get back to me. I do not reccomend this company.",1,17/07/2019 1:41
80fc43a7-b9f8-41cd-a10a-669bef2b83eb,Marjorie Bitaga,Shipping took so long. They should improve it. I'm always having problems with shipping. There are times it took months before you receive the product. And I even paid it already. Tsktsk. I'm thinking of unistalling this app.,1,08/10/2022 14:01
49d63955-39e2-4236-bdac-ec901109b2a5,Rosemarie Ventura,"My first order is very smooth. Came earlier than expected date. 😊 I enjoyed also the discount bcos of using the coupon. 😊 Good for my business.. But the problem is second order and 3rd order until now still waiting very late. I feel disappointed for this shein. 😭😞💔💔💔 Not advisable also to order gold or silver accessories, i used 1 time only the chain became tarnished already omg.. Only for 2 or 3 hrs using and made my neck itchy.. 😭💔💔💔💔💔💔😩😩😩",1,16/08/2021 7:46
37db6e0b-277c-4516-8f44-a19c4c7caf6c,Sarah Sayeed Ansari,I used to love this app but lately it's been not working properly... I can't seem to track my order and the images of the product are also not loading... Not sure what the problem is... Please fix this ASAP.,1,07/05/2020 13:00
78c79944-bf51-4a42-a11f-0739686319e5,Amber,I will NEVER EVER use again. Seriously waiting a MONTH and my items haven't even been shipped out yet. I contacted customer service online WHICH IS JUST A BOT WHO SAYS THE SAME THING OVER AND OVER....not answering or solving your problem. Probably the worse customer service I have ever experienced and still just hanging out waiting for my items to ever get here. Smh a month and counting SMH,1,07/06/2020 21:28
d1b6e973-f43a-48dd-a02a-8041991d5c49,Sinclair Roop,"Their clothes have a high risk of containing chemicals toxic to humans such as formaldahyde and phthalates which can cause kidney failure, fertility problems, and generalgrowth and development. I would recommend to steet clear of this company until they start caring about their consumers.",1,14/04/2023 17:51
d2573e17-ddeb-4210-911f-beb8645e523b,Daniah Sembawa,I have problem in payment not accepted,2,24/04/2023 13:52
3d793e3e-1d4a-4b16-91f3-7c758768f7f5,A Google user,"My order never arrived. I never have this problem ordering online. Buyers beware, they offered me points in their app as reimbursement, what a waste of time. Also verry annoying notifications.",1,01/12/2019 7:42
5a11b326-0ad7-49d4-a461-02e735bd3beb,A Google user,suprisingly amazing..everything..starting from clothing to accesories is really great..the only problem is the size chart..which makes it really difficult to choose the right size,2,30/06/2019 18:58
02a6fb51-5172-4f85-9163-1cc901b56408,A Google user,I've been trying to check out for 2 days and im still having problems with doing so. it keeps telling me no coupon when i know i don't have one nor will it let me continue to check out so I've had 4 shirts on hold for a week now just trying to buy them is a hassle.,2,29/11/2018 15:44
f084234f-e9b6-4c0e-94c5-6b856e581f85,A Google user,"Lobe the website and clothes I'm actually ordered lingerie from here... its literally how its shown but be aware a lil thin no problems. Altogeth my problem is I'm able to log into my account online but not in the app it wont even like me register for a new account if I wanted too just tells me ""Opp . Something went wrong. Try again later"" I try again later and still doesnt work",2,05/11/2019 9:22
eaa99fb0-881d-4fd9-86a0-b5138643ea60,Jorjah van Vliet (Peach27),"THINGS NEED TO CHANGE!! Shein copies other companies designs and sells them for less. Their clothing is also made in sweatshops were the workers aren't paid. I know they are cute and affordable, but things need to change. Be part of the change, not the problem.",1,12/07/2020 20:16
75f5b726-427b-43d0-bf75-11886a21f918,A Google user,Kindly submit your customer care number as soon as possible because it is showing on the track line that the order has been delivered but since the order is not received by the customer it is a very big problem. I hope you do not want to break the trust of the customers they have on your brand since there is something known as Brand Loyalty.,1,21/06/2019 19:47
f74565e6-07cf-45f2-b816-ec2062bee6f3,A Google user,"I have received my orders on 12th September and then have returned 2 of them on 14th September...I have requested for refund on my bank account....I have got a massage that the amount is refunded on 20th September,,but the problem is that there is no money credited in my bank account....Then I have called their customer service no. but it's like always waiting your call....This is really frustrating....",1,24/09/2019 4:35
8cb3a764-78c1-4c3c-899d-4489d46a09ea,gabriel rijana,"I tried ordering twice and they keep telling me about verification error and refunding my money, I talked to customer service and they asked for a picture of my debit card and driver license, I sended the pics and they told me I was good to buy again but when I tried the same problem happened again.",1,28/05/2021 20:12
3d832b5d-1ab8-419d-9099-99620c54d5f0,Lawrence Jefferson,The products are really good. Girlfriend loves what I get her from shein. The big problem I have is the app and website constantly crash where I can't load anything at all. It's making me think of looking for stuff elsewhere,2,22/09/2021 1:25
ed4ac65a-f3aa-43b6-8ce0-30fd5590a2a2,A Google user,"very ugly n poor service... there is no any proper person to contact, when u face any problem with the product or something... response r not good.. shein is not accepting any fault from their side.. even if you get empty package... horrible.... Amazon is the best.. never trust this app..",1,12/03/2019 7:38
a4d24fdb-7cee-4ffc-80db-538c75281c67,A Google user,"I had problems to validate my payment and I had to redo the payment by another card, because the first was rejected, but the height I realized that the number of articles has changed and even the prices.",2,09/03/2020 23:10
8e075bc1-2ea8-4143-9815-0a24da734da4,A Google user,since few days I can't open my she in app in my mobile....please let me know the reason....I even deleted and re downloweded the app. For your information I opened it through chrome via phone only and had no problem but through app it's just not possible...earlier faced no such issues...kindly help the support team.,1,15/04/2019 6:53
812ff0cf-ae93-49d8-9232-741603331652,A Google user,STOP telling people to refresh or uninstall the app because the problem is not from our phones you made us suffer after getting this version please update the app asap to solve the problem its been more than a week i hope i don't get the refresh reply again.,1,12/04/2019 17:41
f1b03b22-466b-4cf4-bc6f-2230f1324845,A Google user,"Shein company are loosing customer first of all i like it ,but now days service are very bad twice it got cancelled by company Even my friends has face the same problems. if you guys can't effort don't show on apps",1,26/06/2019 19:10
84b27a04-4ff3-422d-8f89-ff6f0c5f3888,Ash,The biggest problem with this app is that it has the worst customer service ever. you can't even get in touch with a real(not automated) employee to ask about your order!,1,09/07/2021 3:16
245a04bb-9ddb-4b78-9583-909907992137,may -,"I can't sign in nor register as it keeps saying ""failure, server disconnected"" I hope you could fix this problem soon thank you very much, by the way I set my region as Indonesia.",2,07/10/2021 15:12
e4e45c0e-5130-46ed-b2fc-d5daad5ca3f4,A Google user,Sir no problem if delivery is delayed but they cancelled my order without my knowledge and without every try to reach me ... Not that order is out of stock I've complaint many times but no response.. i want that product back without increasing the price. Who is gonna help me in this ?,1,08/01/2020 5:36
381df907-96a6-4299-827c-438b7b272b9b,A Google user,Worst app I had ever seen.... I returned my item but I didn't got my refund...I tried to connect with the executive of the app but they say network problem in our area...please don't pay money online,1,01/12/2019 21:24
bb5e2170-29c1-44c0-b241-86370567e595,Gianna Garofalo,I need yall to get with the program. I had zero problem receiving stuff during the lockdown but now I have zero updates on my order that was placed a month ago and has been noted as being received in the US on the 20th of May and its now June so I am a bit heated,1,16/06/2021 19:55
2ca3a186-cfea-4def-a601-00ba0b2cd163,Zaakirah Adams,"I love this app and shopping on shein, just 1 problem I have is the delivery with my last order, it's waay past my delivery date and I haven't received my parcel yet but I really do love this app",2,21/07/2022 9:45
7996eac2-3944-40c3-bb23-b64f2c5b16bc,Craig Cooper,Most of the clothes I ordered are wrong sizes. I unfortunately noticed a lot of other people had the same problem. Never do business with Shein again.,1,05/01/2022 6:13
0e52a783-1730-4b6a-ba0b-393519c2c676,Zulekha Cassim,I have been having problems with my payments going through the whole week. My order keeps getting cancelled after 12 hours. I have verified with my bank and the problem is definitely with Shein. I am having to repurchase the items everyday. I have even tried using a different card. It's extremely frustrating.,2,08/06/2022 13:23
bfb9ed09-fb2e-4187-b7ee-e27253e95815,A Google user,The app is fine but my problem is that I made an order and I've been waiting for it for over 30 days now. And I can't track my order and most of the shipping details are written in Chinese.,2,13/03/2020 12:20
ab253d68-d0a4-40aa-a00a-7012ef6cde61,A Google user,Items take huge time to get delivered. Delivery date is not fixed...Which creates the problem as I don't have any idea when my orders will get delivered.,2,27/12/2018 14:35
75e8d91a-1d11-457f-a220-fe633d187349,A Google user,"Had a problem with my delivery in mexico, i waited 3 months and nothing. Gladly they send back the money but i lost my promo code of my first time buying there :( Sad,sad,sad!",1,18/12/2018 7:08
5d6c6821-846e-4474-9ea4-d376c9a881cc,A Google user,Horrible app!..they first send a msg like..contact the customer service if any problemm..and then later they wont connect the call..or give any proper responce .! I waited for more than 10min in the call..no responce..and its been 16 days..i still dint receive my order.Okay keeping this aside..how the hell should i contact you guys for not cancelling my order?..when u awesome guys wnt even respond..!..like wow!!..its like awesme! I called more than 5-6 timess..!! Seriouslyy awesome service!,1,02/01/2020 9:17
79b9e2fb-bcce-47ee-bd2d-369ce4558ff0,A Google user,"This is a great app but later I wasn't able to order anything, it said that shipping is not available in this region, now I don't know wat to do. Please solve this problem",2,04/12/2019 17:54
64fe9abf-d098-4d22-8bb2-524c389d8ffd,Sa Ra,"I really love shein, there are a lot of items that i liked so much and wanted so bad to buy them but unfortunately the shipping to my country""ALGERIA"" isn't AVAILABLE yet. So I hope this problem will be solved asap.",1,10/06/2022 16:35
5923453c-4f4a-42a9-b8b8-ab2aa12f5611,Patricia Melchor,bad experience. I never received my package and until now I have not been able to solve that problem... my first order was a failure and I am not sure if I will make a new purchase.,1,19/06/2022 12:51
38bbd22f-08de-4135-bb50-43beb702cf93,Dominique Havenga,Been waiting a week after the actual delivery time and my items still haven't been received. It's one problem after another and no way to report it,1,14/01/2022 14:07
166af632-a091-4662-a427-d9f38d7b31d8,A Google user,"Worst app. After waiting for more than a month, they cancelled my order. The customer care service is the worst. There is no one to listen your problem.. KZB95798 this is order number",1,17/04/2020 20:12
9f132a97-7b59-41aa-ba36-14283d532cef,A Google user,"this is the 4th time m facing the same old problem, delay in my shipment and i had to wait for a month and im stilo waiting for the recent iteams i ordered. so disappointing.",1,26/02/2019 19:29
2ba02f5e-afcb-46ef-b512-3543a4b794b3,A Google user,"Really bad customer services, problems doesn't get solve and has so many app account issues and can't even help us to operate our account, Live chat optyis useless and hardly work and it gets closed before even solving yhe problem and mail is autogenerated no live executive solve the issues, on call executives are the worst, doesn't even knyhow to talk a customer. Can't even delete my account without any hurdle.",1,22/02/2020 12:18
7125a0bd-e1fe-4a72-b798-22af8efde0a6,Pragya Tiwari,Delivered a broken product that was under non refundable policy! Then there is no support contact to complain about the problem. Also very slow delivery takes 4x time than Myntra and h&m.,1,12/06/2020 14:56
49d1458a-eaca-45e1-a504-8b93fd890c51,Trevor Maria,The app itself is good. The only problem is the shipping. I suggest that you change your courier here in Philippines. Because J&T express sucks!,2,26/01/2023 6:47
b9e043c6-10fa-4962-ae68-aa0b5ba21223,Anita Cawkwell,My first order was absolutely shocking....but if put a 2nd order in n hope I get what I ordered n not completely different. Sent it all back no problem n recieved all money back but orders take weeks .,1,29/08/2022 12:34
61da1cc1-eeb1-4a5e-ab9e-95436ec6c413,Meer Imran,"Connection problem,and I cannot open this app",1,14/01/2023 18:26
d203bc37-be23-4684-a52d-b6058be47bda,A Google user,"The worst online shopping site ever. Customer service is so poor and it was my first buy here but, now it's the last one too. I gave my complete and correct address but, still the delivery guy was not able to locate, I even explained it on the call to him and he said ""Yes, ma'am I'll be there soon"" but, he didn't came.The customer care was not capable enough to solve my problem ,I guess.What's the point if you can't deliver it within the expected date? Worst shopping site experience so far.😤😤",1,16/03/2019 18:33
f002b13a-3919-4646-a3a5-bd5161d4f832,Judymwangi Muthoni,"Its a good App 💯, the only problem i have is their delivery services .. They ask for location once you send they wont communacate again please fix that👿 currentry waiting for a delivery but he wont reply my messages",1,30/04/2022 11:48
4d975c64-1355-4d96-b47f-bd91b87867b9,Anjali Dutt,I love shein and I also did shopping to very convenient but only problem I have in app is I don't have beauty section and rest of my friends have it so....... I'm from fiji....please fix my app....,2,10/01/2022 4:29
6f2f8110-4f71-49fe-9f8a-d6a710e36682,Deborah Akhigbe,This app is very good but the problem I am facing is the courier the courier service is not good at all day do not delivere but the item will show delivere the courier will not call or notify you shine please do something about it,1,29/01/2022 14:45
cfce918d-2d48-4a7a-b48a-1640cfc4e9ef,Pat Pillay,I am buying from Shein for awhile it is good n reliable company. I didn't experience any problems. Every item I ordered was true to its size .I am a small but was buying medium clothing n it a perfect fit .I love everything in shein .Thank you Shein,1,29/08/2022 8:02
23fce73d-72aa-4f11-a1f3-bb500aa1743e,cosy traditions,No customer service!!! No one to contact when there is a problem with delivery. I didn't get my last two orders!!! Bad!!!,1,11/12/2020 1:56
15f2785b-fc19-4988-a3bc-28e0292d8dba,A Google user,Products are good. But the app is hopeless 😭 ever day same problem just don't feel like useing this app for shopping & this app doesn't show the delivery date as well 😒😡 0 Star for app 3star for the product.,1,26/09/2019 21:12
86276247-335b-4713-8e09-2c018ea7ef4c,A Google user,worst service i have seen ever i experience a lots of problem to know why my product is taking too much time to reach me there is no support form shein costumer care i have order on 3rd dec till the date i have no information whenever they deliver my product it doesn't show estimated time totally upset disgusting one thing more it take 36 rupees more for shipment guaranty and my order was prepaid,1,13/12/2019 11:18
902acd1f-d76e-4a80-b2c6-2794ad41c9b8,Sujata Mohanty,App is good one but taking bery much time for loading and it's functioning is very slow. Please try to look into this problem.,2,20/05/2020 20:36
65116165-bd1b-4030-bbf7-7f3279af0d11,A Google user,I have ordered many things but the quality is not up to the mark.. And i have faced lots of problem during returning.. Have to wait for 20 to 25 days for refund....,1,19/11/2019 12:35
98c78e93-7e32-4158-8ca7-ec3cdadeb589,A Google user,"Really bad, always had problems with shipping. My recent purchase wasn't delivered at all. And I had to ask for a refund.",1,23/12/2019 14:51
b258b899-a4f7-412c-b809-f10b1bcfa762,LeeAnn George,"Bad customer service. My parcels were sent back,due to a problem with customs. Waited more than 1 month and I'm still waiting.",1,07/11/2022 13:02
38c8d3fa-fe83-48fd-817c-2a08d9ee47fd,Daysha Thompson,"I've been waiting almost 3weeks, never have a problem with my package, it supposed to arrived on 3/15/21,Still hasn't arrived yet, won't order from them again!!",1,18/03/2021 6:25
046b2f0b-0361-44e2-b2f7-59884333ec06,Shirley Crawford,Ordered from this company 2 months never received the merchandise . Received 4 email that stay they having problems. No reason poor results I will never order again.,1,03/02/2023 0:11
33318fd4-9f4f-4218-b3e3-dc40cb717ad3,Lina Shirat,The problem is cash on delivery is not working on my orders I don't have card I have money on delivery please check my account well,1,02/02/2023 11:40
2f78b6fe-ab88-4068-ad19-4d54f2a1bab4,Baileigh Wiseman,This app is a joke the first time I tryed to buy from here they refunded my money and then I gave them a second chance and bought from them again and they told me there was a problem sighing for it and to find out it's all the way In California I'm pissed,1,17/02/2022 23:42
2ea62213-7efb-4f1e-a642-307d111bfacd,A Google user,"this app has beautiful clothes, but I can't buy them because they are not coming to Romania. I am really dissapointed because the clothes are gorgeous. please solve this problem!",1,18/04/2020 15:00
4d3eb7c2-3c74-43a1-acb0-fddfcf4f34a7,A Google user,today I'm facing so much problems in shein India app... this app is totally annoying... I'm not able to return my order..... this app sucks... I ask to customers help... trying in app.... everything I done.. bt failed... very dissapointed this time,2,30/05/2019 16:11
07d9c971-b875-445b-861f-a2eeaafa3736,Kaoutar Lamrani,"I placed my order last month on May 5th but it hasn't arrived yet(Morocco). It's really disappointing. So, your are kindly requested to fix your problems otherwise, give us our money back please.",1,06/06/2022 13:10
21f924f8-a67e-4398-bd38-280e97e135d7,Jihad Bouziani,"It was I wonderful site for shopping, but now it has a lot of problems, they keep tel me that they can send my package that's so annoying",2,06/06/2022 14:54
7755afb3-ce10-4948-ac02-4a82005e4ac3,Lance Ocampo,hello! i just had a problem on this app. i cant see images and it took so long to load. i hope you fix it on the future :>,2,26/12/2021 6:25
74db2417-cb5b-4daf-905e-e929bbb1199a,Sudhanya Das,"It happened to be my favourite Shopping App. Had everything I needed. Bt problem started once I shifted from Bangalore to Hyderabad. They are no longer servicible here, in Hyderabad, back from November. Please start servicing.",2,09/06/2020 18:40
b043314f-7ae9-4420-a8a6-cad43f20b0ef,Badd Bish,"The customer service sucks , can't even get someone to talk to. Keep giving me robot to talk that keep giving me the same question and answer over and over again. Can't get my problem solved.. that's low",1,02/09/2022 16:37
4363ad59-d663-480c-ad56-9c13f9a53ba1,A Google user,"They don't deliver all over India thats major problem, and if they do they take so much time to deliver and charge high cost...",1,17/09/2019 12:33
c2f3328b-6c58-48aa-8e8e-5b3315ec11e6,Jill Romero,There was no problem ordering the product but receiving the product was painful i guess its coming on a slow boat from China ☹ actually still waiting on a order :( no happy 😒,1,06/04/2021 19:49
1ead1c5e-0dc2-4807-889c-ce106da5c7e3,Samantha B,"I've order quite a few things and the sizing is horrible, nothing ever fits and returning things is the biggest problem.",2,11/07/2021 4:34
de7c4e29-98ec-47da-a56d-4b20d8abd41b,A Google user,Unavailable to make payment since last three days. It says URL not found. I've messaged on Instagram too but there is no response. Please fix thix problem.,1,06/09/2019 18:10
468fbe77-cf6c-4455-830c-e267e4720557,A Google user,I really loved shein but now what has happened? There is no stock at all. Things that I wishlisted have all gone oit of stock and its not even getting restocked or not even new items are coming. what is the problem? when are the things going to be available?,1,22/07/2019 12:34
e98fb798-8ca0-498b-8a48-93713fc17902,A Google user,Customer service is not good.my order is in delay. And my problem is not solved yet.and anyone can't contact customer service any time like other apps.,1,22/09/2018 18:35
e6a147ed-77b9-4119-9404-abf81d8d71e6,A Google user,Collection is very good and you'll get everything in here but the only problem is their delivery service is very bad and in takes too long,2,11/07/2019 11:32
a8520ff9-620f-4e50-a043-0f1ef6109177,A Google user,Every thing is all right but for the new customers there is a problem . problem in placing the order .not understanding anything .even I too faced that problem .other than this every thing is good .keep going.,2,28/04/2019 19:59
47219af0-51ee-41a0-8cd0-30f0c86313be,shanterria gaston,The clothes are great the fit well I had no problem with them but when I ordered on here a second time I had 20 items I purchased they canceled my order without out my permission,2,21/09/2022 18:22
d8587c58-7b9d-464f-8f2e-bd4648e212a6,A Google user,It is showing some kind of problem ...it shows that there is no COD ..and it is also showing some technical problem,1,20/03/2019 19:56
39112690-1ccb-440a-95fe-70c456fba4f3,A Google user,If thier was rating in minus i had given -10 worst app and worst firm of shein. Your customer executive were so dumb that they were not able to solve my little logestic problem. And your hot dial customer service number is useless. I tried atleast 4 days back to back but they never pick your call. Very badly unsatisfied.,1,20/02/2020 17:40
cf70ed22-b73a-4aaa-a1e5-cb4943d4c1b7,A Google user,I am facing problems in returning my items. The confirm delivery option isn't working and hence the order cannot be returned.,2,21/06/2019 10:17
48e6108e-2ab3-43a9-b40b-d2cc7aead58c,Patricia Khathy,"This app gives me problems everytime i open it up.It always shows me some stupid ads,even when i delete the app it still shows me the dumb ads.2 Stars👎👎👎",2,12/07/2022 16:55
c4225a6f-41c2-4430-b15a-19a9fbe4d1d2,A Google user,"I have sent you two emails that details my problem with your app, and you still haven't replied. Bad customer service indeed",2,20/09/2018 15:37
00b42f30-9a2a-4e2d-b185-1c56c63efc59,Jooly Jolyan,Payment problems I don't have card I only have cash and you don't want to self for me on cash,1,20/02/2023 11:00
98bec39c-90a2-4f4a-bd5b-ab3873f120f8,David Teresi,"App will not install. It downloads, but then just goes back to saying install. I have plenty of room. So I don't know what the problem is.",1,01/04/2023 5:45
1afd9db0-6ca9-4b0d-881b-737c243cb30a,Nancy Tossavi,Love the app but can't buy something because of my location. I'm currently in china (Tianjin). If you can fix mh problem i will be very happy. Thanks,2,03/04/2022 15:11
45c2b6e4-4545-4585-937c-75a887b2f8b3,A Google user,This store always has problems and 80% of the orders ive purchased have had problems. Shop somewhere else.,2,27/04/2020 7:15
79af0d28-bf1c-449a-8c4a-87d4fe35ee00,Aya Zr,"I really like there clothes,ring,jewelry... but I have one problem, they need to deliver our order too fast because they always deliver it late to me",2,20/04/2022 0:21
ce2bafe4-8e99-42a9-9874-1c9b16f59588,celia thompson,Giving problem more times still the same I can't get stuff done sigh,2,26/01/2023 16:02
52e4a7c4-5fd1-4b0e-9f91-4a3fff9a39aa,Peggy Vise,"SheIn is a company that sets their prices for the poor,middle class an rich. they have items off wish,be careful.They give coupons.The only issue is customer service.They are not professional.They pass you around.You will have to repeat yourself several different times. They threaten you.To them you are the problem.my 5th order $400 i was sent 75%. It took 4 months to resolve!the more I begged pleaded,respectfully requesting. I was treated worse. Be firm. They will take advantage of you! Enjoy!",2,20/11/2022 20:03
b967789b-df3e-4b9a-88ab-85e810626d05,A Google user,customer service on shein is so poor they dont have any customer care calling service all u have to do is chat with dem for which they reply u in 24 hours duration on time an they are so lazy regarding solving customer problem it sucks i returned my product which was too large an its been whole month i dint got my money nor the exchanged product evrytime i have to message them all all they just say is that we are checking it is so poor never got this kond of experience on online shopping,1,28/01/2019 10:23
9441fccc-af71-489e-9266-ab0090369d9c,Lea Gonzalez,It says you reached the limit of points when I haven't even uploaded picture 😔 I have contacted customer service but it still the same problem. You guys don't work it😕,1,27/07/2022 23:46
66819c24-5e18-4e86-9d6c-0c6bcd89b4db,cecilia Yap rodriguez,2 out of 10 were good..Better to buy in department stores..Sizes are not accurate.the problem ia very hard to return.or you cant return it anymore.waste of money.,1,15/06/2022 7:45
3bbf807e-223f-4221-86d6-48bd4083f651,A Google user,Order number-ZAL76296 was ordered 4 days ago and its still showing processing when i am tracking it.What is wrong with this app I don't understand.So much of problem is arissing in this app.I must say this app is degrading day by day.This is the last time I am shopping here.Please look forward to this problem asap.Such a bad experience with shein fake app.,1,30/08/2019 12:42
0e2af29c-face-481f-a877-81b50af72d5c,Mosa Breedt,"My orders took too long to arrive and I still haven't gotten them, and they sent an email saying there's a shipping problem and I have to pay",1,22/12/2021 2:29
15ffb6f5-f8bb-4668-b660-557bb0fba535,retsibile makgaile,Nothing wrong with shein but the logistics is the main problem,2,25/12/2022 13:11
43f238fc-7604-4b58-97cb-8ff247d0ee6f,Meryem El harchaoui,I have been waiting for my order for more than a month. This is bothering me. I hope you will fix the difficulties and problems because I am an old customer.,1,12/06/2022 17:30
1bf1f5e2-507f-465a-bc4a-f1161202aa26,sev,"really great and cheap for people on a budget, I haven't had any problems with the app, but child labor isn't okay 👍",2,05/03/2022 0:15
ac08ed20-6494-42f6-bce9-33b2715e2af6,Marwan Bobssi,"first of all I've to say you have good products, but you also have a big delay in delivery, i live in morocco and right now I'm waiting my delivery for a month now, and this is a big problem, I'm going to wait another week if nothing happens, i have to request a refund and never use this app again. and warn my friends and family about this problem, sorry.",1,31/05/2022 16:35
25bc5871-8e81-48c1-9ec9-dd357be69bb1,Aidel Polintan,I love shein cause the clothes are amazing but my problem is the points it expired whatever I got a big points it expired and I've been saving that for about a week but just expired and I hate it,2,11/07/2022 8:19
ac3c5b14-c4a5-4979-9302-428daa389055,Kymberlee Lawson,Never received my package! It's been 2 months now. I've never had this problem with them but they want even get back in touch with me!,2,03/06/2020 11:16
9de8afff-e630-4e06-bc07-cdd3eafc7f55,Habteslassie Alemayehu,"There is a bit of problems with the payment. Sometimes,it declines my Visa card which has no any problem",2,07/10/2022 13:07
b01b2b8a-8ee9-431e-8a22-46a56d1fdb14,A Google user,This app take so much time give the order but his collection is good only this is the problem they take very much time to give the order.,2,29/09/2019 17:28
502bbfb1-75c4-4e90-96ca-6ca790701e7f,A Google user,Really i am very disappointed with this app so much problem with account and calling services is very bad no response at all from shein company other company than direct contact with customer care but this shein is really worse.,1,08/07/2019 20:02
23bb1ca1-3f24-4cd0-b538-a120d95589f1,A Google user,I have had a problem with this company since I've been trying to order and with the afterpay I've been having trouble. Great clothes tho.,1,08/04/2020 20:35
31008ab1-ea67-4982-a70d-53bebfafd4bd,Kevin Richard,"It used to be good, now it's not working it keeps loading every time I open the app. Please fix the problem",1,13/09/2022 12:32
6bd057de-b95b-4f93-800c-acf8bf52c295,Talita Jonker,"At first I was highly impressed by Shein, but lately my parcels are always late & not by a day or 2,but by weeks. I order from Shein weekly & feel super disappointed that they can't give me the choice to choose a logistic company. All they ever say is we are aware of the problem, but I don't see them doing anything to fix this. I run a small business & I am now starting to look for other manufacturers because Shein doesn't see me & my concerns as important enough to start doing something.",1,18/11/2021 13:54
3ccecc62-8adf-4b19-85b5-26487d644c12,Neon Liu,"Still waiting for a refund from 2 months ago. They told me to email them with the problem, so i did. I have yet to hear back from them. $100 down the damn drain.",1,20/03/2022 11:46
e458f93f-0857-4c3e-b52d-635a3a3bc163,Rushelle Villarreal,I've never had such a problem getting my money back it's ridiculous especially on product that was already returned.,1,10/06/2022 7:09
93c7409f-80eb-4bad-a5ce-de05d0fc6548,Hendrikus Stoop,"If you have a problem with your order good luck trying to get hold of someone, I've been trying and trying and no one is answering. I can't do anything and 6/7 items I've paid for is not coming",1,09/11/2021 18:35
dc5f9b55-ec01-4b0d-a3e5-e74226e19fd9,A Google user,It's a good app but there is a problem which is they do not have COD option so for me its a major problem 😇please update this option too,2,14/03/2020 8:01
